multa_id,velocidad_registrada,velocidad_maxima,radar_id,estado_multa,fecha,hora,ubicacion,patente,exceso_velocidad_real,exceso_velocidad
2492,115.0,40,R01,ERROR,1932-01-01,19:47,RUTA 9,BB8986,75.0,73.0
2493,107.0,40,R03,APELADA,2022-03-07,00:00,AV LIBERTADOR,6EVY261,67.0,65.0
2500,63.0,40,R01,APELADA,2023-08-16,00:00,AV LIBERTADOR,NTHGLFT,23.0,21.0
2502,85.0,80,,APELADA,2023-08-30,10:42,AV LIBERTADOR,81ZFJD,5.0,1.0
2504,114.0,40,R01,IMPAGA,2022-09-07,09:43,RUTA 9,691XC80,74.0,72.0
2505,132.0,80,,PAGADA,2020-11-10,09:43,AV SIEMPRE VIVA,BM351,52.0,48.0
2507,124.0,60,,IMPAGA,2022-10-15,09:43,AV SIEMPRE VIVA,WEFLYN,64.0,61.0
2509,106.0,40,R01,IMPAGA,2023-12-02,10:42,AV LIBERTADOR,MX60NZA,66.0,64.0
2512,81.0,40,R03,IMPAGA,2022-02-22,10:43,AV LIBERTADOR,AI7OVF,41.0,39.0
2516,102.0,40,R03,IMPAGA,1932-01-01,15:29,AV SIEMPRE VIVA,J1S1,62.0,60.0
2517,140.0,80,R01,APELADA,2023-11-19,00:00,AV SIEMPRE VIVA,OUTSTDN,60.0,56.0
2518,49.0,40,R03,APELADA,1932-01-01,15:29,AV SIEMPRE VIVA,HK06YMX,9.0,7.0
2520,112.0,40,R02,PAGADA,2021-03-09,09:44,AV SIEMPRE VIVA,AI7OVF,72.0,70.0
2523,64.0,40,R03,APELADA,2021-08-19,09:44,RUTA 9,UM96201,24.0,22.0
2527,144.0,80,R03,ERROR,2020-04-22,09:44,AV SIEMPRE VIVA,6EVY261,64.0,60.0
2529,150.0,80,,PAGADA,2020-06-01,10:43,RUTA 9,UW3932,70.0,66.0
2530,123.0,80,R02,APELADA,2023-09-23,10:43,AV LIBERTADOR,UM96201,43.0,39.0
2533,117.0,40,R02,ERROR,2023-07-28,19:48,AV LIBERTADOR,409,77.0,75.0
2534,110.0,40,R03,APELADA,2022-05-27,09:45,AV LIBERTADOR,DK414N,70.0,68.0
2536,118.0,60,R02,ERROR,1932-01-01,09:45,AV LIBERTADOR,B81JKY,58.0,55.0
2539,111.0,40,R01,APELADA,1932-01-01,10:43,AV SIEMPRE VIVA,B81JKY,71.0,69.0
2540,67.0,40,R03,APELADA,1932-01-01,15:30,AV LIBERTADOR,AI7OVF,27.0,25.0
2541,127.0,60,R01,IMPAGA,1932-01-01,10:44,RUTA 9,81ZFJD,67.0,64.0
2542,114.0,60,R02,ERROR,1932-01-01,09:45,RUTA 9,AWS167,54.0,51.0
2543,106.0,80,R01,IMPAGA,2021-07-05,10:44,AV SIEMPRE VIVA,XIIUME,26.0,22.0
2544,121.0,80,R02,IMPAGA,2021-03-15,15:30,AV LIBERTADOR,WEFLYN,41.0,37.0
2546,91.0,80,,IMPAGA,2020-08-30,09:45,AV SIEMPRE VIVA,BHRP770,11.0,7.0
2548,84.0,60,R01,PAGADA,1932-01-01,19:49,RUTA 9,HAMSTUR,24.0,21.0
2549,93.0,40,R01,APELADA,2022-07-23,19:49,AV SIEMPRE VIVA,BX55DOG,53.0,51.0
2550,75.0,60,R01,IMPAGA,1932-01-01,00:00,AV SIEMPRE VIVA,WU08YWC,15.0,12.0
2554,72.0,40,R03,PAGADA,2023-12-29,00:00,AV LIBERTADOR,NHZ1002,32.0,30.0
2556,150.0,80,R03,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,CT5B876,70.0,66.0
2557,136.0,80,R01,ERROR,2023-10-03,15:31,AV LIBERTADOR,M20CPR,56.0,52.0
2560,115.0,60,R01,PAGADA,1932-01-01,15:31,AV LIBERTADOR,691XC80,55.0,52.0
2561,101.0,40,R03,IMPAGA,1932-01-01,19:49,AV LIBERTADOR,WEFLYN,61.0,59.0
2562,89.0,80,R01,PAGADA,2020-08-14,15:31,RUTA 9,81ZFJD,9.0,5.0
2563,118.0,40,R03,ERROR,2022-02-27,09:46,AV SIEMPRE VIVA,BHRP770,78.0,76.0
2565,128.0,60,R02,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,2999961,68.0,65.0
2566,118.0,80,R02,APELADA,1932-01-01,15:31,RUTA 9,HF3461,38.0,34.0
2567,110.0,60,R02,PAGADA,2022-11-15,09:46,AV SIEMPRE VIVA,FD1475,50.0,47.0
2568,105.0,60,R03,ERROR,1932-01-01,00:00,AV LIBERTADOR,41RSTZ,45.0,42.0
2569,90.0,40,R02,PAGADA,1932-01-01,09:46,AV SIEMPRE VIVA,BHRP770,50.0,48.0
2570,156.0,80,R02,IMPAGA,1932-01-01,10:45,AV SIEMPRE VIVA,NHZ1002,76.0,72.0
2573,69.0,40,R01,IMPAGA,1932-01-01,15:32,AV LIBERTADOR,M20CPR,29.0,27.0
2574,139.0,60,R01,ERROR,2021-01-11,00:00,AV LIBERTADOR,INTIGR8,79.0,76.0
2575,143.0,80,R03,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,CBMUK,63.0,59.0
2576,115.0,80,R02,ERROR,2020-10-13,10:45,AV LIBERTADOR,M20CPR,35.0,31.0
2577,86.0,60,,IMPAGA,1932-01-01,19:50,AV LIBERTADOR,0695DVH,26.0,23.0
2578,134.0,60,R02,APELADA,2022-09-29,10:45,AV LIBERTADOR,HF58HXP,74.0,71.0
2580,102.0,40,,PAGADA,2022-07-15,19:50,AV LIBERTADOR,RFH373,62.0,60.0
2584,112.0,80,R02,PAGADA,2023-11-14,00:00,RUTA 9,6611172,32.0,28.0
2586,159.0,80,,ERROR,2020-06-04,09:47,RUTA 9,FD1475,79.0,75.0
2587,118.0,60,R02,APELADA,1932-01-01,10:45,RUTA 9,9999868,58.0,55.0
2590,110.0,40,,APELADA,2020-10-05,19:50,AV SIEMPRE VIVA,NTHGLFT,70.0,68.0
2596,108.0,80,R01,APELADA,2021-10-12,00:00,RUTA 9,BM351,28.0,24.0
2597,112.0,60,,APELADA,2021-09-04,09:47,RUTA 9,6611172,52.0,49.0
2598,122.0,80,R02,ERROR,2020-11-28,19:51,AV LIBERTADOR,831MDB,42.0,38.0
2600,127.0,80,R03,APELADA,1932-01-01,10:46,RUTA 9,HF3461,47.0,43.0
2601,65.0,40,R02,PAGADA,2021-05-27,19:51,AV LIBERTADOR,TL03GOG,25.0,23.0
2603,130.0,80,R03,APELADA,2022-11-01,09:47,AV LIBERTADOR,9999868,50.0,46.0
2607,127.0,80,R03,ERROR,2022-05-25,10:46,AV LIBERTADOR,BB8986,47.0,43.0
2608,69.0,60,R02,APELADA,2020-12-07,19:51,AV LIBERTADOR,3646HBH,9.0,6.0
2610,88.0,60,R02,APELADA,2021-08-28,10:47,AV LIBERTADOR,CBMUK,28.0,25.0
2611,138.0,80,R03,PAGADA,2021-04-01,00:00,RUTA 9,WEFLYN,58.0,54.0
2619,129.0,60,R01,APELADA,2020-03-06,10:47,AV SIEMPRE VIVA,81ZFJD,69.0,66.0
2620,101.0,40,,IMPAGA,2022-11-09,00:00,AV LIBERTADOR,W326AVE,61.0,59.0
2624,158.0,80,R02,ERROR,1932-01-01,00:00,RUTA 9,UW3932,78.0,74.0
2630,108.0,60,R01,IMPAGA,2021-12-30,00:00,AV SIEMPRE VIVA,9999868,48.0,45.0
2634,97.0,40,R02,PAGADA,2023-12-30,19:52,AV SIEMPRE VIVA,HF58HXP,57.0,55.0
2636,124.0,80,R02,APELADA,1932-01-01,09:48,AV LIBERTADOR,WEFLYN,44.0,40.0
2637,55.0,40,R02,APELADA,1932-01-01,09:49,AV LIBERTADOR,VY90540,15.0,13.0
2639,78.0,40,R03,IMPAGA,2021-09-08,10:48,AV LIBERTADOR,5777770,38.0,36.0
2641,147.0,80,R03,IMPAGA,1932-01-01,19:53,RUTA 9,J1S1,67.0,63.0
2643,86.0,60,,IMPAGA,2020-03-18,15:33,AV LIBERTADOR,T0YDR,26.0,23.0
2645,83.0,60,,ERROR,2021-06-24,10:48,AV LIBERTADOR,GN64OTP,23.0,20.0
2648,89.0,80,R01,ERROR,1932-01-01,15:33,RUTA 9,M431ZW,9.0,5.0
2650,105.0,80,,PAGADA,2020-11-28,19:53,AV SIEMPRE VIVA,NTHGLFT,25.0,21.0
2652,101.0,40,R02,APELADA,2022-05-29,19:54,RUTA 9,OUTSTDN,61.0,59.0
2655,112.0,80,R02,APELADA,1932-01-01,00:00,AV SIEMPRE VIVA,WU08YWC,32.0,28.0
2656,86.0,60,R01,APELADA,1932-01-01,15:34,RUTA 9,GE1466,26.0,23.0
2660,46.0,40,R03,PAGADA,2024-01-05,09:50,RUTA 9,0695DVH,6.0,4.0
2661,95.0,40,R02,ERROR,2022-01-19,10:49,RUTA 9,UW3932,55.0,53.0
2662,87.0,40,R01,ERROR,2024-01-25,10:49,AV SIEMPRE VIVA,NTHGLFT,47.0,45.0
2664,135.0,80,R03,PAGADA,2020-03-04,19:54,AV SIEMPRE VIVA,0695DVH,55.0,51.0
2667,144.0,80,R03,APELADA,2021-08-19,19:54,RUTA 9,T0YDR,64.0,60.0
2669,119.0,40,R01,PAGADA,1932-01-01,09:50,AV LIBERTADOR,990XYK,79.0,77.0
2671,86.0,40,R03,APELADA,1932-01-01,10:49,AV LIBERTADOR,MPX9357,46.0,44.0
2672,46.0,40,R02,PAGADA,2022-05-08,00:00,AV LIBERTADOR,TL03GOG,6.0,4.0
2674,62.0,40,R03,ERROR,2022-08-16,00:00,AV SIEMPRE VIVA,HF3461,22.0,20.0
2679,111.0,80,R03,ERROR,1932-01-01,00:00,AV LIBERTADOR,AI7OVF,31.0,27.0
2681,98.0,40,,IMPAGA,2024-01-05,10:49,RUTA 9,YLO8WUE,58.0,56.0
2686,89.0,80,,APELADA,2023-02-26,10:50,RUTA 9,VNK296GP,9.0,5.0
2687,148.0,80,R03,IMPAGA,2021-06-23,09:50,RUTA 9,YLO8WUE,68.0,64.0
2688,93.0,60,,IMPAGA,2023-09-21,09:50,AV SIEMPRE VIVA,J1S1,33.0,30.0
2689,116.0,60,R03,PAGADA,1932-01-01,19:56,AV SIEMPRE VIVA,WU341A,56.0,53.0
2690,138.0,80,R03,PAGADA,1932-01-01,10:50,RUTA 9,GN64OTP,58.0,54.0
2694,110.0,60,,APELADA,2021-02-17,15:34,AV SIEMPRE VIVA,CBMUK,50.0,47.0
2697,74.0,60,R02,APELADA,1932-01-01,09:51,AV SIEMPRE VIVA,VY90540,14.0,11.0
2700,127.0,80,,IMPAGA,2021-06-23,09:51,RUTA 9,8B90638,47.0,43.0
2705,122.0,80,R02,ERROR,2023-01-01,15:35,AV LIBERTADOR,W326AVE,42.0,38.0
2706,121.0,80,R02,APELADA,1932-01-01,09:51,AV LIBERTADOR,691XC80,41.0,37.0
2708,138.0,60,R02,ERROR,2024-01-24,00:00,RUTA 9,DK414N,78.0,75.0
2713,128.0,60,R03,PAGADA,2020-07-31,10:51,AV LIBERTADOR,NHZ1002,68.0,65.0
2714,79.0,40,R01,ERROR,2023-09-01,09:52,AV LIBERTADOR,MPX9357,39.0,37.0
2716,142.0,80,R03,ERROR,2023-03-19,19:57,AV LIBERTADOR,HF3461,62.0,58.0
2724,59.0,40,R03,IMPAGA,1932-01-01,10:51,RUTA 9,FD1475,19.0,17.0
2725,104.0,60,R01,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,CD05601,44.0,41.0
2726,145.0,80,,APELADA,2021-10-15,15:35,AV LIBERTADOR,GOOGLE,65.0,61.0
2729,102.0,40,,IMPAGA,2022-11-08,00:00,RUTA 9,UM96201,62.0,60.0
2730,118.0,80,R02,ERROR,2020-12-15,00:00,AV SIEMPRE VIVA,WU08YWC,38.0,34.0
2733,80.0,40,R02,PAGADA,1932-01-01,09:53,AV LIBERTADOR,BM351,40.0,38.0
2734,88.0,60,R02,APELADA,2022-06-18,00:00,AV LIBERTADOR,OUTSTDN,28.0,25.0
2737,141.0,80,R02,ERROR,1932-01-01,00:00,AV LIBERTADOR,VTIIAHV,61.0,57.0
2738,119.0,40,R03,APELADA,1932-01-01,15:36,RUTA 9,HK06YMX,79.0,77.0
2740,133.0,60,,ERROR,2023-09-04,15:36,AV LIBERTADOR,AI7OVF,73.0,70.0
2742,105.0,80,,ERROR,2022-02-20,15:36,AV LIBERTADOR,AWS167,25.0,21.0
2743,108.0,40,,ERROR,2022-06-05,15:37,AV LIBERTADOR,J1S1,68.0,66.0
2744,96.0,40,,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,INTIGR8,56.0,54.0
2745,77.0,40,R03,APELADA,1932-01-01,00:00,AV SIEMPRE VIVA,3646HBH,37.0,35.0
2749,65.0,40,R03,APELADA,2021-06-14,00:00,RUTA 9,DK414N,25.0,23.0
2750,75.0,60,,IMPAGA,2021-02-06,10:52,AV SIEMPRE VIVA,M431ZW,15.0,12.0
2753,103.0,40,,ERROR,2021-07-27,15:37,RUTA 9,HF58HXP,63.0,61.0
2754,80.0,40,,APELADA,2022-01-04,10:52,AV LIBERTADOR,WU341A,40.0,38.0
2755,67.0,40,R02,IMPAGA,2020-04-20,09:54,AV LIBERTADOR,UM96201,27.0,25.0
2756,104.0,40,R03,PAGADA,2024-01-01,15:37,AV LIBERTADOR,BB8986,64.0,62.0
2757,109.0,40,R02,APELADA,2023-10-23,15:37,AV LIBERTADOR,FVIOUHP,69.0,67.0
2760,66.0,40,,IMPAGA,2020-02-27,10:52,RUTA 9,BB8986,26.0,24.0
2761,105.0,40,R03,IMPAGA,2021-10-09,19:58,RUTA 9,GLEN1E,65.0,63.0
2764,103.0,60,R03,IMPAGA,2023-07-26,10:53,AV LIBERTADOR,BP717,43.0,40.0
2765,112.0,80,R01,IMPAGA,2022-09-09,15:38,RUTA 9,589222,32.0,28.0
2766,57.0,40,R02,ERROR,1932-01-01,15:38,AV SIEMPRE VIVA,HAMSTUR,17.0,15.0
2769,102.0,80,R03,IMPAGA,2021-10-01,00:00,AV LIBERTADOR,HF3461,22.0,18.0
2774,102.0,40,,IMPAGA,1932-01-01,00:00,AV SIEMPRE VIVA,WEFLYN,62.0,60.0
2778,128.0,60,R03,APELADA,2022-02-20,00:00,AV LIBERTADOR,6NCE831,68.0,65.0
2782,78.0,60,,ERROR,1932-01-01,19:59,AV LIBERTADOR,BB8986,18.0,15.0
2783,156.0,80,R02,ERROR,1932-01-01,15:38,AV LIBERTADOR,CD05601,76.0,72.0
2785,86.0,60,,PAGADA,2021-09-01,15:38,AV LIBERTADOR,J1S1,26.0,23.0
2786,99.0,40,R03,APELADA,2021-02-02,09:54,AV LIBERTADOR,UM96201,59.0,57.0
2788,52.0,40,R02,ERROR,1932-01-01,09:55,AV LIBERTADOR,GE1466,12.0,10.0
2789,144.0,80,R01,APELADA,2021-09-22,00:00,AV LIBERTADOR,CBMUK,64.0,60.0
2790,116.0,60,R02,ERROR,2023-10-26,19:59,AV SIEMPRE VIVA,CT5B876,56.0,53.0
2791,125.0,60,R01,PAGADA,2021-02-20,19:59,AV LIBERTADOR,8B90638,65.0,62.0
2796,116.0,60,R03,PAGADA,2020-10-21,15:39,AV LIBERTADOR,MPX9357,56.0,53.0
2797,92.0,40,,IMPAGA,2020-07-02,15:39,AV SIEMPRE VIVA,BP717,52.0,50.0
2798,122.0,60,R01,PAGADA,1932-01-01,10:54,AV SIEMPRE VIVA,OUTSTDN,62.0,59.0
2806,104.0,40,,PAGADA,1932-01-01,09:55,AV LIBERTADOR,GOOGLE,64.0,62.0
2810,60.0,40,,ERROR,1932-01-01,09:55,AV SIEMPRE VIVA,41RSTZ,20.0,18.0
2811,86.0,80,R01,IMPAGA,2022-07-29,09:56,RUTA 9,DI2LOT,6.0,2.0
2814,97.0,80,R01,ERROR,2020-12-13,15:39,AV SIEMPRE VIVA,WEFLYN,17.0,13.0
2817,112.0,40,,IMPAGA,2021-05-08,09:56,AV SIEMPRE VIVA,WU341A,72.0,70.0
2820,67.0,40,R02,APELADA,2020-12-10,20:01,RUTA 9,XIIUME,27.0,25.0
2821,62.0,40,R02,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,BB8986,22.0,20.0
2824,142.0,80,R03,PAGADA,2021-09-23,15:40,RUTA 9,B81JKY,62.0,58.0
2825,62.0,40,,IMPAGA,1932-01-01,10:54,AV LIBERTADOR,81ZFJD,22.0,20.0
2826,138.0,80,,PAGADA,2024-01-06,10:55,AV SIEMPRE VIVA,W326AVE,58.0,54.0
2827,146.0,80,,PAGADA,2022-08-26,00:00,AV SIEMPRE VIVA,5777770,66.0,62.0
2828,116.0,60,,APELADA,2023-04-12,15:40,RUTA 9,NHZ1002,56.0,53.0
2831,118.0,40,R01,ERROR,2021-12-31,09:57,AV LIBERTADOR,GLEN1E,78.0,76.0
2837,151.0,80,R01,PAGADA,1932-01-01,00:00,AV LIBERTADOR,W326AVE,71.0,67.0
2839,88.0,40,,PAGADA,2022-11-20,20:01,RUTA 9,YLO8WUE,48.0,46.0
2845,154.0,80,R01,IMPAGA,2023-01-20,09:58,AV LIBERTADOR,831MDB,74.0,70.0
2847,145.0,80,,ERROR,2022-08-15,09:58,AV SIEMPRE VIVA,RFH373,65.0,61.0
2848,125.0,60,R01,IMPAGA,2020-09-05,15:40,AV LIBERTADOR,VNK296GP,65.0,62.0
2853,109.0,40,R02,PAGADA,1932-01-01,00:00,AV SIEMPRE VIVA,MVU4688,69.0,67.0
2854,129.0,80,R01,PAGADA,2023-11-05,00:00,AV SIEMPRE VIVA,UM96201,49.0,45.0
2855,110.0,60,R03,IMPAGA,1932-01-01,10:56,RUTA 9,990XYK,50.0,47.0
2857,130.0,60,R01,ERROR,2022-05-13,20:02,AV LIBERTADOR,UW3932,70.0,67.0
2858,128.0,80,R03,ERROR,2020-08-08,00:00,RUTA 9,CBMUK,48.0,44.0
2862,141.0,80,R01,PAGADA,1932-01-01,09:59,RUTA 9,MX60NZA,61.0,57.0
2863,123.0,80,R01,APELADA,2022-11-21,00:00,AV SIEMPRE VIVA,XIIUME,43.0,39.0
2868,112.0,60,R01,IMPAGA,2021-12-23,09:59,RUTA 9,PIW4215,52.0,49.0
2870,134.0,80,R01,IMPAGA,2020-05-02,00:00,AV LIBERTADOR,XIIUME,54.0,50.0
2871,76.0,40,R02,ERROR,1932-01-01,20:02,AV LIBERTADOR,GE1466,36.0,34.0
2873,59.0,40,,ERROR,1932-01-01,10:57,AV SIEMPRE VIVA,M431ZW,19.0,17.0
2877,118.0,80,R01,ERROR,1932-01-01,10:57,AV SIEMPRE VIVA,WU08YWC,38.0,34.0
2878,70.0,60,R02,PAGADA,2023-04-26,20:03,AV SIEMPRE VIVA,M431ZW,10.0,7.0
2879,73.0,40,,APELADA,2024-02-02,10:58,AV LIBERTADOR,589222,33.0,31.0
2885,55.0,40,R03,PAGADA,1932-01-01,10:58,RUTA 9,2999961,15.0,13.0
2887,118.0,40,R02,IMPAGA,1932-01-01,20:03,RUTA 9,VY90540,78.0,76.0
2888,99.0,60,R03,IMPAGA,2021-04-21,10:58,RUTA 9,41RSTZ,39.0,36.0
2892,117.0,60,R03,PAGADA,2023-05-24,20:03,AV SIEMPRE VIVA,831MDB,57.0,54.0
2895,85.0,40,R03,IMPAGA,2023-09-30,15:42,AV LIBERTADOR,5777770,45.0,43.0
2897,85.0,80,,ERROR,2020-01-21,20:04,AV SIEMPRE VIVA,9999868,5.0,1.0
2899,90.0,80,R02,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,VTIIAHV,10.0,6.0
2901,101.0,40,,APELADA,1932-01-01,10:58,AV SIEMPRE VIVA,WU08YWC,61.0,59.0
2906,117.0,60,R02,IMPAGA,1932-01-01,10:00,AV LIBERTADOR,PIW4215,57.0,54.0
2907,93.0,60,R02,IMPAGA,2021-11-26,10:00,RUTA 9,BX55DOG,33.0,30.0
2908,138.0,80,R03,APELADA,2022-11-12,10:59,AV SIEMPRE VIVA,3646HBH,58.0,54.0
2910,102.0,80,R02,APELADA,2022-10-25,15:42,RUTA 9,CD05601,22.0,18.0
2911,68.0,40,R01,IMPAGA,2023-10-10,10:59,AV SIEMPRE VIVA,M431ZW,28.0,26.0
2912,138.0,80,R03,IMPAGA,1932-01-01,10:59,AV LIBERTADOR,FVIOUHP,58.0,54.0
2913,143.0,80,R02,ERROR,2020-08-05,00:00,AV LIBERTADOR,CT5B876,63.0,59.0
2916,95.0,40,,PAGADA,1932-01-01,00:00,AV LIBERTADOR,BHRP770,55.0,53.0
2917,49.0,40,R01,ERROR,1932-01-01,15:43,AV SIEMPRE VIVA,6NCE831,9.0,7.0
2918,92.0,80,,PAGADA,2021-05-05,11:00,AV LIBERTADOR,HAMSTUR,12.0,8.0
2921,121.0,80,R02,ERROR,2021-07-19,00:00,RUTA 9,WEFLYN,41.0,37.0
2924,130.0,80,R03,PAGADA,2020-05-10,10:01,AV SIEMPRE VIVA,WU08YWC,50.0,46.0
2925,68.0,40,R02,ERROR,2022-04-08,20:05,RUTA 9,OUTSTDN,28.0,26.0
2927,55.0,40,R03,PAGADA,2020-11-14,10:01,AV SIEMPRE VIVA,589222,15.0,13.0
2928,97.0,40,R01,ERROR,2020-12-26,00:00,RUTA 9,YLO8WUE,57.0,55.0
2931,122.0,60,R01,ERROR,2022-07-17,15:43,AV LIBERTADOR,NHZ1002,62.0,59.0
2933,136.0,60,,ERROR,2022-07-04,15:43,AV LIBERTADOR,WEFLYN,76.0,73.0
2934,96.0,80,R02,ERROR,2020-12-11,11:00,AV LIBERTADOR,BB8986,16.0,12.0
2937,87.0,80,R01,PAGADA,2023-12-17,10:01,AV LIBERTADOR,81ZFJD,7.0,3.0
2942,123.0,60,R01,APELADA,2022-03-02,15:44,AV SIEMPRE VIVA,691XC80,63.0,60.0
2944,47.0,40,R02,APELADA,2022-11-10,20:05,RUTA 9,NTHGLFT,7.0,5.0
2945,107.0,60,R03,APELADA,1932-01-01,20:05,AV SIEMPRE VIVA,FD1475,47.0,44.0
2947,77.0,60,R02,ERROR,1932-01-01,00:00,AV SIEMPRE VIVA,OUTSTDN,17.0,14.0
2953,154.0,80,R02,IMPAGA,2021-12-26,15:44,AV LIBERTADOR,INTIGR8,74.0,70.0
2957,135.0,60,R02,PAGADA,2020-12-05,11:00,AV LIBERTADOR,691XC80,75.0,72.0
2958,64.0,40,R03,IMPAGA,2021-01-07,10:02,RUTA 9,GLEN1E,24.0,22.0
2960,55.0,40,R03,APELADA,1932-01-01,11:01,AV SIEMPRE VIVA,8B90638,15.0,13.0
2961,127.0,60,R03,ERROR,2021-04-03,10:02,AV LIBERTADOR,3646HBH,67.0,64.0
2962,149.0,80,,ERROR,2022-11-06,00:00,AV SIEMPRE VIVA,GLEN1E,69.0,65.0
2965,137.0,80,R03,PAGADA,2020-11-08,11:01,RUTA 9,T0YDR,57.0,53.0
2966,112.0,40,R03,APELADA,1932-01-01,15:45,AV LIBERTADOR,BP717,72.0,70.0
2970,89.0,40,R02,APELADA,2022-01-28,10:02,AV LIBERTADOR,DK414N,49.0,47.0
2972,113.0,60,,ERROR,2020-07-02,00:00,AV LIBERTADOR,W326AVE,53.0,50.0
2973,102.0,80,R01,APELADA,1932-01-01,10:02,AV SIEMPRE VIVA,2999961,22.0,18.0
2978,139.0,60,R02,ERROR,2023-03-11,00:00,AV SIEMPRE VIVA,831MDB,79.0,76.0
2981,81.0,60,R02,IMPAGA,2021-07-23,00:00,RUTA 9,XIIUME,21.0,18.0
2982,97.0,60,,PAGADA,2020-06-24,10:03,AV LIBERTADOR,HF58HXP,37.0,34.0
2983,62.0,40,R03,APELADA,2020-12-08,00:00,AV SIEMPRE VIVA,589222,22.0,20.0
2984,84.0,60,R01,PAGADA,2022-06-03,10:03,RUTA 9,M20CPR,24.0,21.0
2985,116.0,60,R01,IMPAGA,2021-11-21,00:00,AV SIEMPRE VIVA,J1S1,56.0,53.0
2988,100.0,60,R03,ERROR,2023-06-18,00:00,AV LIBERTADOR,409,40.0,37.0
2989,117.0,60,R01,PAGADA,2022-10-30,11:01,AV SIEMPRE VIVA,691XC80,57.0,54.0
2990,110.0,80,R01,IMPAGA,2023-03-15,15:46,AV LIBERTADOR,INTIGR8,30.0,26.0
2992,118.0,80,R03,ERROR,2022-01-01,10:03,AV LIBERTADOR,J1S1,38.0,34.0
2993,114.0,80,R02,APELADA,2021-04-26,00:00,RUTA 9,INTIGR8,34.0,30.0
2997,54.0,40,R01,IMPAGA,1932-01-01,15:46,AV LIBERTADOR,CBMUK,14.0,12.0
2998,87.0,60,,PAGADA,1932-01-01,20:07,AV LIBERTADOR,990XYK,27.0,24.0
3001,118.0,60,R01,APELADA,2020-05-25,15:46,AV LIBERTADOR,MX60NZA,58.0,55.0
3002,88.0,60,R03,APELADA,2021-10-24,15:47,AV LIBERTADOR,8B90638,28.0,25.0
3008,116.0,80,,APELADA,2021-01-11,11:03,RUTA 9,GCP332,36.0,32.0
3009,104.0,60,R03,PAGADA,2022-03-04,00:00,RUTA 9,BB8986,44.0,41.0
3010,57.0,40,R03,PAGADA,1932-01-01,20:08,AV SIEMPRE VIVA,UM96201,17.0,15.0
3013,118.0,60,R02,APELADA,2020-11-30,11:03,RUTA 9,FD1475,58.0,55.0
3014,120.0,80,R03,PAGADA,2020-01-28,00:00,AV LIBERTADOR,RFH373,40.0,36.0
3017,109.0,60,,IMPAGA,1932-01-01,10:04,RUTA 9,FD1475,49.0,46.0
3018,79.0,60,R01,PAGADA,2023-02-13,10:04,AV LIBERTADOR,GCP332,19.0,16.0
3022,132.0,60,,IMPAGA,1932-01-01,15:47,RUTA 9,HAMSTUR,72.0,69.0
3023,75.0,40,R03,PAGADA,2023-05-14,15:47,AV LIBERTADOR,5777770,35.0,33.0
3036,93.0,80,R02,APELADA,1932-01-01,20:08,AV LIBERTADOR,990XYK,13.0,9.0
3037,86.0,40,R02,IMPAGA,2023-02-22,20:09,AV LIBERTADOR,GOOGLE,46.0,44.0
3040,111.0,80,R02,APELADA,1932-01-01,20:09,RUTA 9,BM351,31.0,27.0
3042,73.0,60,,IMPAGA,2023-04-28,00:00,RUTA 9,T0YDR,13.0,10.0
3046,76.0,40,R03,ERROR,2023-04-23,20:09,AV SIEMPRE VIVA,GLEN1E,36.0,34.0
3049,150.0,80,,APELADA,1932-01-01,00:00,RUTA 9,RFH373,70.0,66.0
3051,99.0,80,,IMPAGA,1932-01-01,20:09,RUTA 9,CBMUK,19.0,15.0
3053,105.0,60,R03,PAGADA,2021-03-29,10:05,RUTA 9,MVU4688,45.0,42.0
3054,81.0,40,R03,IMPAGA,1932-01-01,10:05,AV LIBERTADOR,AWS167,41.0,39.0
3055,108.0,80,R02,IMPAGA,1932-01-01,00:00,AV LIBERTADOR,YLO8WUE,28.0,24.0
3057,139.0,60,,PAGADA,2020-07-03,00:00,RUTA 9,8B90638,79.0,76.0
3058,93.0,80,,IMPAGA,1932-01-01,15:48,RUTA 9,UW3932,13.0,9.0
3059,109.0,40,R03,ERROR,2021-08-29,00:00,AV LIBERTADOR,831MDB,69.0,67.0
3064,108.0,80,R02,APELADA,2023-09-01,20:10,AV LIBERTADOR,FD1475,28.0,24.0
3066,102.0,40,R02,PAGADA,2023-12-11,20:10,AV LIBERTADOR,VY90540,62.0,60.0
3067,110.0,80,R03,APELADA,2021-06-08,00:00,AV LIBERTADOR,T0YDR,30.0,26.0
3068,115.0,40,,PAGADA,1932-01-01,11:05,AV LIBERTADOR,M20CPR,75.0,73.0
3070,74.0,60,,ERROR,2020-11-10,10:05,RUTA 9,PIW4215,14.0,11.0
3072,49.0,40,R03,APELADA,2023-01-05,00:00,AV SIEMPRE VIVA,UW3932,9.0,7.0
3073,120.0,60,,ERROR,1932-01-01,20:10,AV SIEMPRE VIVA,691XC80,60.0,57.0
